src,ein,legal_name,address,postcode,borough,latitude,longitude
,13-3556768,"Momentum Project, Inc., The",808 East 224th Street,10466,BRONX    ,40.885993,-73.857392
,13-3556768,"Momentum Project, Inc., The","322 Eighth Avenue, 3rd Floor",10001,MANHATTAN,40.747294,-73.997023
,13-3556768,"Momentum Project, Inc., The","322 Eighth Avenue, 3rd Floor",10001,MANHATTAN,40.747294,-73.997023
,13-3556768,"Momentum Project, Inc., The","322 Eighth Avenue, 3rd Floor",10001,MANHATTAN,40.747294,-73.997023
,13-3556768,"Momentum Project, Inc., The","322 Eighth Avenue, 3rd Floor",10001,MANHATTAN,40.747294,-73.997023
,13-3556768,"Momentum Project, Inc., The",808 East 224th Street,10466,BRONX    ,40.885993,-73.857392
,13-3556768,"The Momentum Project, Inc.","322 Eighth Avenue, 3rd Floor",10001,MANHATTAN,40.747294,-73.997023
,13-3586505,"Travis Fourth of July Celebration Committee, Inc., The",17 Cannon Avenue,10314,STATEN IS,40.594949,-74.185642
,13-3586505,"Travis Fourth of July Celebration Committee, Inc., The",190 Melvin Avenue,10314,STATEN IS,40.590628,-74.189349
,13-3593885,Dominican Women's Development Center,,,,,
,13-3593885,"Domincan Women's Development Center, Inc.",519 W 189th Street,10040,MANHATTAN,40.853427,-73.927961
,13-3593885,"Dominican Women's Development Center, Inc.","519 West 189th Street, Ground Floor",10040,MANHATTAN,40.853427,-73.927961
,13-3593885,"Dominican Women's Development Center, Inc.","519 West 189th Street, Ground Floor",10040,MANHATTAN,40.853427,-73.927961
,13-3593885,Dominican Women's Development Center,"519 West 189th Street, Ground Floor",10040,MANHATTAN,40.853427,-73.927961
,13-3598671,Hunter College,"695 Park Avenue, Room E1429",10065,MANHATTAN,40.768973,-73.965367
,13-3598671,Hunter College,,,,,
,13-3598671,Hunter College,"695 Park Avenue, Room E1429",10021,MANHATTAN,40.768973,-73.965367
,13-3598671,Hunter College,"695 Park Avenue, Room 1611, West Building",10065,MANHATTAN,40.768973,-73.965367
,13-3598671,Hunter College,"695 Park Avenue, Room 1611, West Building",10065,MANHATTAN,40.768973,-73.965367
,13-3598671,Hunter College,695 Park Avenue,10065,MANHATTAN,40.768973,-73.965367
,13-3611138,Harlem Artist Development League Especially for You - H.A.D.L.E.Y. Players,204 West 134th Street,10030,MANHATTAN,40.814867,-73.944766
,13-3611138,Harlem Artist Development League Especially for You - H.A.D.L.E.Y. Players,207 West 133rd Street,10030,MANHATTAN,40.814258,-73.945214
,13-3682472,"Midori Foundation, Inc., The (d/b/a Midori and Friends)","352 7th Avenue, Suite 301",10001,MANHATTAN,40.748208,-73.992663
,13-3682472,"Midori Foundation, Inc., The (d/b/a Midori and Friends)","352 7th Avenue, Suite 301",10001,MANHATTAN,40.748208,-73.992663
,13-3682472,"Midori Foundation, Inc., The (d/b/a Midori and Friends)","352 7th Avenue, Suite 301",10001,MANHATTAN,40.748208,-73.992663
,13-3682472,"Midori Foundation, Inc., The (d/b/a Midori and Friends)","352 7th Avenue, Suite 301",10001,MANHATTAN,40.748208,-73.992663
,13-3682472,"Midori Foundation, Inc., The (d/b/a Midori and Friends)","352 7th Avenue, Suite 301",10001,MANHATTAN,40.748208,-73.992663
,13-3682472,"Midori Foundation, Inc., The (d/b/a Midori and Friends)","352 7th Avenue, Suite 301",10001,MANHATTAN,40.748208,-73.992663
,13-3682472,"Midori Foundation, Inc., The (d/b/a Midori and Friends)","352 7th Avenue, Suite 301",10001,MANHATTAN,40.748208,-73.992663
,13-3682472,"Midori Foundation, Inc., The (d/b/a Midori and Friends)","352 Seventh Avenue, Suite 301",10001,MANHATTAN,40.748208,-73.992663
,13-3682472,"Midori Foundation, Inc., The (d/b/a Midori and Friends)","352 7th Avenue, Suite 301",10001,MANHATTAN,40.748208,-73.992663
,13-3682472,"Midori Foundation, Inc., The (d/b/a Midori and Friends)","352 Seventh Avenue, Suite 301",10001,MANHATTAN,40.748208,-73.992663
,13-3682472,"Midori Foundation, Inc., The (d/b/a Midori and Friends)","352 Seventh Avenue, Suite 301",10001,MANHATTAN,40.748208,-73.992663
,13-3682472,"Midori Foundation, Inc., The (d/b/a Midori and Friends)","352 Seventh Avenue, Suite 301",10001,MANHATTAN,40.748208,-73.992663
,13-3682472,"Midori Foundation, Inc., The (d/b/a Midori and Friends)","353 Seventh Avenue, Suite 301",10001,MANHATTAN,40.74823,-73.992623
,13-3682472,"Midori Foundation, Inc., The (d/b/a Midori and Friends)","352 Seventh Avenue, Suite 301",10001,MANHATTAN,40.748208,-73.992663
,13-3682472,"Midori Foundation, Inc., The (d/b/a Midori and Friends)","352 Seventh Avenue, Suite 301",10001,MANHATTAN,40.748208,-73.992663
,13-3682472,"Midori Foundation, Inc., The (d/b/a Midori and Friends)","352 Seventh Avenue, Suite 301",10001,MANHATTAN,40.748208,-73.992663
,13-3682472,"Midori Foundation, Inc., The (d/b/a Midori and Friends)","352 Seventh Avenue, Suite 301",10001,MANHATTAN,40.748208,-73.992663
,13-3682472,"Midori Foundation, Inc., The (d/b/a Midori and Friends)","352 Seventh Avenue, Suite 301",10001,MANHATTAN,40.748208,-73.992663
,13-3682472,"Midori Foundation, Inc., The (d/b/a Midori and Friends)","352 Seventh Avenue, Suite 301",10001,MANHATTAN,40.748208,-73.992663
,13-3682472,"Midori Foundation, Inc., The (d/b/a Midori and Friends)","352 Seventh Avenue, Suite 301",10001,MANHATTAN,40.748208,-73.992663
,13-3682472,"Midori Foundation, Inc., The (d/b/a Midori and Friends)","352 Seventh Avenue, Suite 301",10001,MANHATTAN,40.748208,-73.992663
,13-3682472,"Midori Foundation, Inc., The (d/b/a Midori and Friends)","352 Seventh Avenue, Suite 301",10001,MANHATTAN,40.748208,-73.992663
,13-3682472,"Midori Foundation, Inc., The (d/b/a Midori and Friends)","352 Seventh Avenue, Suite 301",10001,MANHATTAN,40.748208,-73.992663
,13-3682472,"Midori Foundation, Inc., The (d/b/a Midori and Friends)","352 Seventh Avenue, Suite 301",10001,MANHATTAN,40.748208,-73.992663
,13-3682472,"Midori Foundation, Inc., The (d/b/a Midori and Friends)","352 Seventh Avenue, Suite 301",10001,MANHATTAN,40.748208,-73.992663
,13-3682472,"Midori Foundation, Inc., The (d/b/a Midori and Friends)","352 Seventh Avenue, Suite 301",10001,MANHATTAN,40.748208,-73.992663
,13-3682472,"Midori Foundation, Inc., The (d/b/a Midori and Friends)","352 Seventh Avenue, Suite 301",10001,MANHATTAN,40.748208,-73.992663
,13-3682472,"Midori Foundation, Inc., The (d/b/a Midori and Friends)","352 Seventh Avenue, Suite 301",10001,MANHATTAN,40.748208,-73.992663
,13-3699201,"Iris House - A Center For Women Living with HIV/AIDS, Inc.","2348 Adam Clayton Powell, Jr. Boulevard",10030,,,
,13-3699201,"Iris House - A Center For Women Living with HIV/AIDS, Inc.","2348 Adam Clayton Powell, Jr. Boulevard",10030,,,
,13-3699201,"Iris House - A Center For Women Living with HIV/AIDS, Inc.",2271 Second Avenue,10035,MANHATTAN,40.797347,-73.937535
,13-3709095,"Episcopal Social Services of New York, Inc.",305 Seventh Avenue,10001,MANHATTAN,40.746817,-73.993655
,13-3709095,"Episcopal Social Services of New York, Inc.",305 Seventh Avenue,10001,MANHATTAN,40.746817,-73.993655
,13-3709095,"Episcopal Social Services of New York, Inc.",305 Seventh Avenue,10021,MANHATTAN,40.746817,-73.993655
,13-3709095,"Episcopal Social Services of New York, Inc.",305 7th Avenue,10001,MANHATTAN,40.746817,-73.993655
,13-3720645,Military Order of the Purple Heart,77 Armstrong Avenue,10308,STATEN IS,40.536709,-74.148237
,13-3720645,Military Order of the Purple Heart,4 Bennington Street,10308,STATEN IS,40.541502,-74.154688
,13-3753011,"StoryCorps, Inc.",80 Hanson Place,11217,BROOKLYN ,40.685488,-73.974421
,13-3753011,"StoryCorps, Inc.","80 Hanson Place, 2nd Floor",11217,BROOKLYN ,40.685488,-73.974421
,13-3753011,"StoryCorps, Inc. ","80 Hanson Place, 2nd Floor",11217,BROOKLYN ,40.685488,-73.974421
,13-3759661,"DreamYard Project, Inc.",1085 Washington Avenue,10456,BRONX    ,40.827978,-73.908755
,13-3759661,"DreamYard Project, Inc.","872 Gerard Avenue, #2",10452,BRONX    ,40.827784,-73.924766
,13-3759661,"DreamYard Project, Inc.","872 Gerard Avenue, #2",10452,BRONX    ,40.827784,-73.924766
,13-3759661,"DreamYard Project, Inc.",872 Gerard Avenue,10452,BRONX    ,40.827784,-73.924766
,13-3759661,"DreamYard Project, Inc.",1085 Washington Avenue,10456,BRONX    ,40.827978,-73.908755
,13-3759661,"DreamYard Project, Inc.","1085 Washington Avenue, Ground Floor",10456,BRONX    ,40.827978,-73.908755
,13-3778489,New Destiny Housing Corporation,"1140 Broadway, Suite 1002",10001,MANHATTAN,40.743907,-73.988979
,13-3778489,New Destiny Housing Corporation,"1140 Broadway, Suite 1002",10001,MANHATTAN,40.743907,-73.988979
,13-3778489,New Destiny Housing Corporation ,1140 Broadway ,10001,MANHATTAN,40.743907,-73.988979
,13-3778489,New Destiny Housing Corporation ,,,,,
,13-3782555,"Northern Manhattan Perinatal Partnership, Inc.","127 West 127 Street, 3rd Floor",10037,MANHATTAN,40.809488,-73.945496
,13-3782555,"Northern Manhattan Perinatal Partnership, Inc.","127 West 127th Street, 3rd Floor",10027,MANHATTAN,40.809488,-73.945496
,13-3782555,Northern Manhattan Perinatal Partnership,127 West 127th Street,10027,MANHATTAN,40.809488,-73.945496
,13-3782555,Northern Manhattan Perinatal Partnership,127 West 127th Street,10027,MANHATTAN,40.809488,-73.945496
,13-3788986,Animal Care and Control of New York City,"11 Park Place, Suite 805",11375,,,
,13-3788986,Animal Care and Control of New York City,11 Park Place Suite 805,10007,MANHATTAN,40.712828,-74.008296
,13-3788986,Animal Care and Control of New York City,11 Park Place,10007,MANHATTAN,40.712828,-74.008296
,13-3798344,Jewish Children's Museum,792 Eastern Parkway,11213,BROOKLYN ,40.669369,-73.941736
,13-3798344,Jewish Children's Museum,792 Eastern Parkway,11213,BROOKLYN ,40.669369,-73.941736
,13-3798344,Jewish Children's Museum,729 Eastern Parkway,11213,BROOKLYN ,40.669508,-73.943981
,13-3893536,Sophie Davis School of Biomedical Education,City College,10031,MANHATTAN,40.818101,-73.95075
,13-3893536,City University of New York - Office of Academic Affairs,535 East 80th Street ,10075,MANHATTAN,40.771681,-73.948986
,13-3893536,Sophie Davis School of Biomedical Education,"160 Convent Avenue, Harris Hall Room 106",10031,MANHATTAN,40.819196,-73.950221
,13-3893536,Sophie Davis School of Biomedical Education,"City College, 160 Convent Avenue",10031,MANHATTAN,40.818101,-73.95075
,13-3938080,"Center for Arts Education, The","225 West 34th Street, 14 Penn Plaza, Suite 1112",10011,MANHATTAN,40.751483,-73.991764
,13-3938080,"Center for Arts Education, The","225 West 34th Street, 14 Penn Plaza, Suite 1112",10011,MANHATTAN,40.751483,-73.991764
,13-3938080,"Center for Arts Education, The","14 Penn Plaza 225 West 34th Street, Suite 1112",10122,MANHATTAN,40.751224,-73.991154
,13-3938080,"Center for Arts Education, The","225 West 34th Street, 14 Penn Plaza, Suite 1112",10011,MANHATTAN,40.751483,-73.991764
,13-3938080,"Center for Arts Education, The",225 West 34th Street Suite 1112,10122,MANHATTAN,40.751483,-73.991764
,13-3943630,South Asian Youth Action,54-05 Seabury Street,11373,QUEENS   ,40.735303,-73.877474
,13-3943630,South Asian Youth Action,54-05 Seabury Street,11373,QUEENS   ,40.735303,-73.877474
,13-3943630,South Asian Youth Action,54-05 Seabury Street,11373,QUEENS   ,40.735303,-73.877474
,13-3943630,South Asian Youth Action,54-05 Seabury Street,11373,QUEENS   ,40.735303,-73.877474
,13-3943630,South Asian Youth Action,54-06 Seabury Street,11373,QUEENS   ,40.735287,-73.877482
,13-3975090,"Agudath Israel of America Community Services, Inc.",42 Broadway,10004,MANHATTAN,40.70627,-74.012909
,13-3975090,"Agudath Israel of America Community Services, Inc. ",,,,,
,13-3975090,"Agudath Israel of America Community Services, Inc.",90 Bennett Avenue,10033,MANHATTAN,40.853017,-73.935383
,13-3975090,"Agudath Israel of America Community Services, Inc.",42 Broadway,10004,MANHATTAN,40.70627,-74.012909
,13-3975090,"Agudath Israel of America Community Services, Inc.",42 Broadway,10004,MANHATTAN,40.70627,-74.012909
,13-3987945,"New York Road Runners Foundation, Inc.",845 3rd Avenue ,10022,MANHATTAN,40.756688,-73.970128
,13-3987945,"New York Road Runners Foundation, Inc.",9 East 89th Street ,10128,MANHATTAN,40.783202,-73.958369
,13-3987945,"New York Road Runners Foundation, Inc.",845 3rd Avenue ,10022,MANHATTAN,40.756688,-73.970128
,13-4099045,"Aging In America Community Services, Inc.",1500 Pelham Parkway South,10461,BRONX    ,40.857026,-73.843125
,13-4099045,"Aging In America Community Services, Inc.",1500 Pelham Parkway South,10461,BRONX    ,40.857026,-73.843125
,13-4099045,"Aging In America Community Services, Inc.",1500 Pelham Parkway South,10461,BRONX    ,40.857026,-73.843125
,13-4099045,"Aging In America Community Services, Inc.",1500 Pelham Parkway South,10461,BRONX    ,40.857026,-73.843125
,13-4099045,"Aging in America Community Services, Inc.",1500 Pelham Parkway South,10461,BRONX    ,40.857026,-73.843125
,13-4099045,"Aging in America Community Services, Inc.",1500 Pelham Parkway South,10461,BRONX    ,40.857026,-73.843125
,13-4099045,"Aging in America Community Services, Inc.","1500 Pelham Parkway South, Room 140",10461,BRONX    ,40.857026,-73.843125
,13-4099045,"Aging in America Community Services, Inc.",1500 Pelham Parkway South,10461,BRONX    ,40.857026,-73.843125
,13-4099045,"Aging in America Community Services, Inc.",1500 Pelham Parkway South,10461,BRONX    ,40.857026,-73.843125
,13-4131863,Grace Foundation,6581 Hylan Boulevard,10309,STATEN IS,40.508809,-74.222403
,13-4131863,Grace Foundation of New York,264 Watchogue Road,10314,STATEN IS,40.616066,-74.13813
,13-4131863,Grace Foundation of New York,264 Watchogue Road,10314,STATEN IS,40.616066,-74.13813
,13-4131863,Grace Foundation of New York,264 Watchogue Road,10314,STATEN IS,40.616066,-74.13813
,13-4131863,Grace Foundation of New York,264 Watchogue Road,10314,STATEN IS,40.616066,-74.13813
,13-4156022,Federation of County Networks,127 West 127th Street,10027,MANHATTAN,40.809488,-73.945496
,13-4156022,"Federation of County Networks, Inc.","127 West 127th Street, 3rd Floor",10027,MANHATTAN,40.809488,-73.945496
,13-4156022,"Federation of County Networks, Inc.","127 West 127th Street, 3rd Floor",10027,MANHATTAN,40.809488,-73.945496
,13-4156022,Federation of County Networks,127 West 127th Street,10027,MANHATTAN,40.809488,-73.945496
,13-5562191,"Children's Aid Society, The","105 East 22nd Street, Suite 902",10010,MANHATTAN,40.739265,-73.986215
,13-5562191,"Children's Aid Society, The","105 East 22nd Street, Suite 902",10010,MANHATTAN,40.739265,-73.986215
,13-5562191,"Children's Aid Society, The","105 East 22nd Street, Suite 902",10010,MANHATTAN,40.739265,-73.986215
,13-5562191,"Children's Aid Society, The","105 East 22nd Street, Suite 902",10010,MANHATTAN,40.739265,-73.986215
,13-5562191,"Children's Aid Society, The","105 East 22nd Street, Suite 902",10010,MANHATTAN,40.739265,-73.986215
,13-5562191,"Children's Aid Society, The","105 East 22nd Street, Suite 902",10010,MANHATTAN,40.739265,-73.986215
,13-5562191,"Children's Aid Society, The","105 East 22nd Street, Suite 902",10010,MANHATTAN,40.739265,-73.986215
,13-5562191,"Children's Aid Society, The","105 East 22nd Street, Suite 902",10010,MANHATTAN,40.739265,-73.986215
,13-5562191,"Children's Aid Society, The","105 East 22nd Street, Suite 902",10010,MANHATTAN,40.739265,-73.986215
,13-5562191,"Children's Aid Society, The","105 East 22nd Street, Suite 902",10010,MANHATTAN,40.739265,-73.986215
,13-5562191,"Children's Aid Society, The",105 East 22nd Street,10010,MANHATTAN,40.739265,-73.986215
,13-5562191,Children's Aid Society ,150 East 45th Street,10017,MANHATTAN,40.753094,-73.97402
,13-5562204,"Greenwich House, Inc.",224 West 30th Street,10001,MANHATTAN,40.748848,-73.993377
,13-5562204,"Greenwich House, Inc.","224 West 30 Street, Suite 302",10001,MANHATTAN,40.748848,-73.993377
,13-5562204,"Greenwich House, Inc.","224 West 30 Street, Suite 302",10001,MANHATTAN,40.748848,-73.993377
,13-5562204,"Greenwich House, Inc.","224 West 30 Street, Suite 302",10001,MANHATTAN,40.748848,-73.993377
,13-5562204,"Greenwich House, Inc.",224 West 30th Street,10001,MANHATTAN,40.748848,-73.993377
,13-5562204,"Greenwich House, Inc. ",,,,,
,13-5562256,"Jewish Community Center of Staten Island, Inc.",475 Victory Boulevard,10301,STATEN IS,40.630635,-74.088475
,13-5562256,"Jewish Community Center of Staten Island, Inc.",,,,,
,13-5562256,Beatrice Victor Senior Olympics ,1466 Manor Road,10314,STATEN IS,40.594454,-74.125677
,13-5562256,Beatrice Victor Senior Olympics ,1466 Manor Road,10314,STATEN IS,40.594454,-74.125677
,13-5562256,"Jewish Community Center of Staten Island, Inc.",1466 Manor Road,10314,STATEN IS,40.594454,-74.125677
,13-5562256,"Jewish Community Center of Staten Island, Inc.",1466 Manor Road,10314,STATEN IS,40.594454,-74.125677
,13-5562256,"Jewish Community Center of Staten Island, Inc.",1466 Manor Road,10314,STATEN IS,40.594454,-74.125677
,13-5562256,"Jewish Community Center of Staten Island, Inc.",1466 Manor Road,10314,STATEN IS,40.594454,-74.125677
,13-5562256,"Jewish Community Center of Staten Island, Inc.",1466 Manor Road ,10314,STATEN IS,40.594454,-74.125677
,13-5562256,"Jewish Community Center of Staten Island, Inc.",1466 Manor Road,10314,STATEN IS,40.594454,-74.125677
,13-5562256,"Jewish Community Center of Staten Island, Inc.",1466 Manor Road,10314,STATEN IS,40.594454,-74.125677
,13-5562256,"Jewish Community Center of Staten Island, Inc.",1466 Manor Road ,10314,STATEN IS,40.594454,-74.125677
,13-5562256,"Jewish Community Center of Staten Island, Inc.",1466 Manor Road,10314,STATEN IS,40.594454,-74.125677
,13-5562308,NYU Immigrant Law Clinic,,,,,
,13-5562308,New York University- College of Nursing,70 Washington Square South,10011,MANHATTAN,40.729766,-73.997027
,13-5562308,New York University,70 Washington Square South,10012,MANHATTAN,40.729766,-73.997027
,13-5562308,New York University College of Dentistry ,345 E. 24th Street,10010,MANHATTAN,40.737817,-73.978656
,13-5563010,Seamen's Society for Children and Families,50 Bay Street,10301,STATEN IS,40.640901,-74.075766
,13-5563010,Seamen's Society for Children and Families,50 Bay Street,10304,STATEN IS,40.640901,-74.075766
,13-5563010,Seamen's Society for Children and Families,50 Bay Street,10301,STATEN IS,40.640901,-74.075766
,13-5563010,Seamen's Society for Children and Families,50 Bay Street,10301,STATEN IS,40.640901,-74.075766
,13-5563010,Seamen's Society for Children and Families,25 Hyatt Street,10301,STATEN IS,40.641894,-74.077223
,13-5564937,"Jewish Board of Family and Children's Services, Inc. (aka Pride of Judea)",120 West 57th Street,10019,MANHATTAN,40.764688,-73.978095
,13-5564937,"Jewish Board of Family and Children's Services, Inc. (aka Pride of Judea)",135 West 50th Street,10020,MANHATTAN,40.760374,-73.981533
,13-5564937,"Jewish Board of Family and Children's Services, Inc. (aka Pride of Judea)",135 West 50th Street,10020,MANHATTAN,40.760374,-73.981533
,13-5564937,"Jewish Board of Family and Children's Services, Inc. (aka Pride of Judea)",135 West 50th Street,10020,MANHATTAN,40.760374,-73.981533
,13-5564937,"Jewish Board of Family and Children's Services, Inc. (aka Pride of Judea)",135 West 50th Street,10020,MANHATTAN,40.760374,-73.981533
,13-5564937,"Jewish Board of Family and Children's Services, Inc. (aka Pride of Judea)",135 West 50th Street,10020,MANHATTAN,40.760374,-73.981533
,13-5564937,"Jewish Board of Family and Children's Services, Inc. (aka Pride of Judea)",135 West 50th Street,10020,MANHATTAN,40.760374,-73.981533
,13-5564937,"Jewish Board of Family and Children's Services, Inc. (aka Pride of Judea)",135 West 50th Street,10020,MANHATTAN,40.760374,-73.981533
,13-5564937,"Jewish Board of Family and Children's Services, Inc. (aka Pride of Judea)",P.O. Box 629,11691,,,
,13-5596811,"Police Athletic League, Inc.",34 1/2 East 12th Street,10003,MANHATTAN,40.733809,-73.992549
,13-5596811,"Police Athletic League, Inc.",34 1/2 East 12th Street,10003,MANHATTAN,40.733809,-73.992549
,13-5596811,"Police Athletic League, Inc.",34 1/2 East 12th Street,10003,MANHATTAN,40.733809,-73.992549
,13-5596811,"Police Athletic League, Inc.",34 1/2 East 12th Street,10003,MANHATTAN,40.733809,-73.992549
,13-5596811,"Police Athletic League, Inc.",34 1/2 East 12th Street,10003,MANHATTAN,40.733809,-73.992549
,13-5596811,"Police Athletic League, Inc.",34 1/2 East 12th Street,10003,MANHATTAN,40.733809,-73.992549
,13-5596811,"Police Athletic League, Inc.",34 1/2 East 12th Street,10003,MANHATTAN,40.733809,-73.992549
,13-5596811,"Police Athletic League, Inc.",34 1/2 East 34th Street,10003,MANHATTAN,40.747911,-73.983326
,13-5596811,"Police Athletic League, Inc.",34 1/2 East 12th Street,10003,MANHATTAN,40.733809,-73.992549
,13-5596811,"Police Athletic League, Inc.",34 1/2 East 12th Street,10003,MANHATTAN,40.733809,-73.992549
,13-5596811,"Police Athletic League, Inc.",34 1/2 East 12th Street,10003,MANHATTAN,40.733809,-73.992549
,13-5596811,"Police Athletic League, Inc.",34 1/2 East 12th Street,10003,MANHATTAN,40.733809,-73.992549
,13-5596811,"Police Athletic League, Inc.",34 1/2 East 12th Street,10003,MANHATTAN,40.733809,-73.992549
,13-5596811,"Police Athletic League, Inc.",34 1/2 East 12th Street,10003,MANHATTAN,40.733809,-73.992549
,13-5596811,"Police Athletic League, Inc.",34 1/2 East 12th Street,10003,MANHATTAN,40.733809,-73.992549
,13-5596811,"Police Athletic League, Inc.",34 1/2 East 12th Street,10003,MANHATTAN,40.733809,-73.992549
,13-5596811,"Police Athletic League, Inc.",34 1/2 East 12th Street,10003,MANHATTAN,40.733809,-73.992549
,13-5596811,"Police Athletic League, Inc.",34 1/2 East 12th Street,10003,MANHATTAN,40.733809,-73.992549
,13-5596811,"Police Athletic League, Inc.",34 1/2 East 12th Street,10003,MANHATTAN,40.733809,-73.992549
,13-5596825,"Society of the Third Street Music School Settlement, Inc.",235 E 11th Street,10003-7305,,,
,13-5596825,"Society of the Third Street Music School Settlement, Inc.",253 East 11th Street,10003,MANHATTAN,40.730696,-73.987105
,13-5596825,"Society of the Third Street Music School Settlement, Inc.",235 East 11th Street,10018,MANHATTAN,40.730806,-73.987364
,13-5596825,"Society of the Third Street Music School Settlement, Inc.",235 East 11th Street,10003,MANHATTAN,40.730806,-73.987364
,13-5596836,"Women's Prison Association's Hopper Home, Inc.",110 Second Avenue ,11201,BROOKLYN ,40.672285,-73.993655
,13-5596836,Womens Prision Association ,110 Second Avenue ,10003,MANHATTAN,40.727685,-73.988317
,13-5598710,Good Shepherd Services,"305 Seventh Avenue, 9th Floor",10001,MANHATTAN,40.746817,-73.993655
,13-5598710,Good Shepherd Services,"305 Seventh Avenue, 9th Floor",10001,MANHATTAN,40.746817,-73.993655
,13-5598710,Good Shepherd Services,"305 Seventh Avenue, 9th Floor",10001,MANHATTAN,40.746817,-73.993655
,13-5598710,Good Shepherd Services,"305 Seventh Avenue, 9th Floor",10001,MANHATTAN,40.746817,-73.993655
,13-5598710,Good Shepherd Services,"305 Seventh Avenue, 9th Floor",10001,MANHATTAN,40.746817,-73.993655
,13-5598710,Good Shepherd Services,"305 Seventh Avenue, 9th Floor",10001,MANHATTAN,40.746817,-73.993655
,13-5598710,Good Shepherd Services,"305 Seventh Avenue, 9th Floor",10001,MANHATTAN,40.746817,-73.993655
,13-5598710,Good Shepherd Services,"305 Seventh Avenue, 9th Floor",10001,MANHATTAN,40.746817,-73.993655
,13-5598710,Good Shepherd Services,"305 Seventh Avenue, 9th Floor",10001,MANHATTAN,40.746817,-73.993655
,13-5598710,Good Shepherd Services,"305 Seventh Avenue, 9th Floor",10001,MANHATTAN,40.746817,-73.993655
,13-5598710,Good Shepherd Services,305 Seventh Avenue,10001,MANHATTAN,40.746817,-73.993655
,13-5598710,"Good Shepherd Services, Inc","305 7th Avenue, 9th Floor ",10001,MANHATTAN,40.746817,-73.993655
,13-5600383,"Big Brothers Big Sisters of New York City, Inc.",223 East 30th Street,10016,MANHATTAN,40.742923,-73.979253
,13-5600383,"Big Brothers Big Sisters of New York City, Inc.",2090 Adam Clayton Powell Jr. Boulevard,10027,,,
,13-5600383,"Big Brothers Big Sisters of New York City, Inc.",223 East 30th Street,10016,MANHATTAN,40.742923,-73.979253
,13-5645885,Center for New York City Law at New York Law School,47 Worth Street,10028,MANHATTAN,40.717376,-74.006887
,13-5645885,Center for New York City Law at New York Law School,57 Worth Street,10028,MANHATTAN,40.717231,-74.006565
,13-5675643,Edwin Gould Services for Children & Families,"151 Lawrence Street, 5th Floor",10006,,,
,13-5675643,Edwin Gould Services for Children & Families,"40 Rector Street, 12th Floor",10006,MANHATTAN,40.708356,-74.014814
,13-5675643,Edwin Gould Services for Children & Families,"1968 Second Avenue, 2nd Floor",10029,MANHATTAN,40.787585,-73.944655
,13-6146854,"Brooklyn Philharmonic Symphony Orchestra, Inc.",189 Montague Street,11201,BROOKLYN ,40.694079,-73.991688
,13-6146854,"Jewish Museum, The",1109 Fifth Avenue,10128,MANHATTAN,40.785298,-73.957263
,13-6146854,"Jewish Museum, The",1109 Fifth Avenue,10128,MANHATTAN,40.785298,-73.957263
,13-6146854,"Jewish Museum, The",1109 Fifth Avenue,10128,MANHATTAN,40.785298,-73.957263
,13-6146854,"Jewish Museum, The",1109 Fifth Avenue,10128,MANHATTAN,40.785298,-73.957263
,13-6202692,"Chinese American Planning Council, Inc.",,,,,
,13-6202692,"Chinese American Planning Council, Inc.",150 Elizabeth Street,10012,MANHATTAN,40.7203,-73.995083
,13-6202692,"Chinese American Planning Council, Inc.",150 Elizabeth Street,10012,MANHATTAN,40.7203,-73.995083
,13-6202692,"Chinese American Planning Council, Inc.",150 Elizabeth Street,10012,MANHATTAN,40.7203,-73.995083
,13-6202692,"Chinese American Planning Council, Inc.",150 Elizabeth Street,10012,MANHATTAN,40.7203,-73.995083
,13-6202692,"Chinese American Planning Council, Inc.",150 Elizabeth Street,10012,MANHATTAN,40.7203,-73.995083
,13-6202692,"Chinese American Planning Council, Inc.",150 Elizabeth Street,10012,MANHATTAN,40.7203,-73.995083
,13-6202692,"Chinese American Planning Council, Inc.",150 Elizabeth Street,10012,MANHATTAN,40.7203,-73.995083
,13-6202692,"Chinese American Planning Council, Inc.",70 Mulberry Street,10013,MANHATTAN,40.716092,-73.999203
,13-6202692,"Chinese American Planning Council, Inc.","136-18 39th Avenue, 6th Floor ",11354,QUEENS   ,40.76033,-73.829831
,13-6202692,"Chinese American Planning Council, Inc.",150 Elizabeth Street,10012,MANHATTAN,40.7203,-73.995083
,13-6202692,"Chinese American Planning Council, Inc.",150 Elizabeth Street,10012,MANHATTAN,40.7203,-73.995083
,13-6202692,"Chinese American Planning Council, Inc.",150 Elizabeth Street,10012,MANHATTAN,40.7203,-73.995083
,13-6202692,"Chinese American Planning Council, Inc.",150 Elizabeth Street,10012,MANHATTAN,40.7203,-73.995083
,13-6400571,International Towers Luncheon Club,70-30 Parsons Boulevard,11365,QUEENS   ,40.731052,-73.810865
,13-6400571,New York City Housing Authority,90 Church Street,10007,MANHATTAN,40.712586,-74.009775
,13-6400571,New York City Housing Authority,250 Broadway,10007,MANHATTAN,40.712982,-74.007301
,13-6400571,NYCHA Community Operations,1619 East 174th Street,10472,BRONX    ,40.83395,-73.876147
,13-6400571,NYCHA Community Operations,250 Broadway,10007,MANHATTAN,40.712982,-74.007301
,13-6400571,NYCHA Community Operations,250 Broadway,10007,MANHATTAN,40.712982,-74.007301
