tid,attribute,correct_val
558,a,a
559,Address1,1725 pine street
559,City,montgomery
559,CountyName,montgomery
559,HospitalName,jackson hospital & clinic inc
559,HospitalOwner,voluntary non-profit - private
559,HospitalType,acute care hospitals
559,PhoneNumber,3342938000
559,ProviderNumber,10024
559,State,al
559,Stateavg,al_scip-card-2
559,ZipCode,36106
559,a,a
560,Address1,1725 pine street
560,City,montgomery
560,CountyName,montgomery
560,HospitalName,jackson hospital & clinic inc
560,HospitalOwner,voluntary non-profit - private
560,HospitalType,acute care hospitals
560,PhoneNumber,3342938000
560,ProviderNumber,10024
560,State,al
560,Stateavg,al_scip-inf-1
560,ZipCode,36106
560,a,a
561,Address1,1725 pine street
561,City,montgomery
561,CountyName,montgomery
561,HospitalName,jackson hospital & clinic inc
561,HospitalOwner,voluntary non-profit - private
561,HospitalType,acute care hospitals
561,PhoneNumber,3342938000
561,ProviderNumber,10024
561,State,al
561,Stateavg,al_scip-inf-2
561,ZipCode,36106
561,a,a
562,Address1,1725 pine street
562,City,montgomery
562,CountyName,montgomery
562,HospitalName,jackson hospital & clinic inc
562,HospitalOwner,voluntary non-profit - private
562,HospitalType,acute care hospitals
562,PhoneNumber,3342938000
562,ProviderNumber,10024
562,State,al
562,Stateavg,al_scip-inf-3
562,ZipCode,36106
562,a,a
563,Address1,1725 pine street
563,City,montgomery
563,CountyName,montgomery
563,HospitalName,jackson hospital & clinic inc
563,HospitalOwner,voluntary non-profit - private
563,HospitalType,acute care hospitals
563,PhoneNumber,3342938000
563,ProviderNumber,10024
563,State,al
563,Stateavg,al_scip-inf-4
563,ZipCode,36106
563,a,a
564,Address1,1725 pine street
564,City,montgomery
564,CountyName,montgomery
564,HospitalName,jackson hospital & clinic inc
564,HospitalOwner,voluntary non-profit - private
564,HospitalType,acute care hospitals
564,PhoneNumber,3342938000
564,ProviderNumber,10024
564,State,al
564,Stateavg,al_scip-inf-6
564,ZipCode,36106
564,a,a
565,Address1,1725 pine street
565,City,montgomery
565,CountyName,montgomery
565,HospitalName,jackson hospital & clinic inc
565,HospitalOwner,voluntary non-profit - private
565,HospitalType,acute care hospitals
565,PhoneNumber,3342938000
565,ProviderNumber,10024
565,State,al
565,Stateavg,al_scip-vte-1
565,ZipCode,36106
565,a,a
566,Address1,1725 pine street
566,City,montgomery
566,CountyName,montgomery
566,HospitalName,jackson hospital & clinic inc
566,HospitalOwner,voluntary non-profit - private
566,HospitalType,acute care hospitals
566,PhoneNumber,3342938000
566,ProviderNumber,10024
566,State,al
566,Stateavg,al_scip-vte-2
566,ZipCode,36106
566,a,a
567,Address1,4800 48th st
567,City,valley
567,CountyName,chambers
567,HospitalName,g h lanier memorial hospital
567,HospitalOwner,voluntary non-profit - other
567,HospitalType,acute care hospitals
567,PhoneNumber,3347561400
567,ProviderNumber,10025
567,State,al
567,Stateavg,al_ami-1
567,ZipCode,36854
567,a,a
568,Address1,4800 48th st
568,City,valley
568,CountyName,chambers
568,HospitalName,g h lanier memorial hospital
568,HospitalOwner,voluntary non-profit - other
568,HospitalType,acute care hospitals
568,PhoneNumber,3347561400
568,ProviderNumber,10025
568,State,al
568,Stateavg,al_ami-2
568,ZipCode,36854
568,a,a
569,Address1,4800 48th st
569,City,valley
569,CountyName,chambers
569,HospitalName,g h lanier memorial hospital
569,HospitalOwner,voluntary non-profit - other
569,HospitalType,acute care hospitals
569,PhoneNumber,3347561400
569,ProviderNumber,10025
569,State,al
569,Stateavg,al_ami-3
569,ZipCode,36854
569,a,a
570,Address1,4800 48th st
570,City,valley
570,CountyName,chambers
570,HospitalName,g h lanier memorial hospital
570,HospitalOwner,voluntary non-profit - other
570,HospitalType,acute care hospitals
570,PhoneNumber,3347561400
570,ProviderNumber,10025
570,State,al
570,Stateavg,al_ami-4
570,ZipCode,36854
570,a,a
571,Address1,4800 48th st
571,City,valley
571,CountyName,chambers
571,HospitalName,g h lanier memorial hospital
571,HospitalOwner,voluntary non-profit - other
571,HospitalType,acute care hospitals
571,PhoneNumber,3347561400
571,ProviderNumber,10025
571,State,al
571,Stateavg,al_ami-5
571,ZipCode,36854
571,a,a
572,Address1,4800 48th st
572,City,valley
572,CountyName,chambers
572,HospitalName,g h lanier memorial hospital
572,HospitalOwner,voluntary non-profit - other
572,HospitalType,acute care hospitals
572,PhoneNumber,3347561400
572,ProviderNumber,10025
572,State,al
572,Stateavg,al_ami-7a
572,ZipCode,36854
572,a,a
573,Address1,4800 48th st
573,City,valley
573,CountyName,chambers
573,HospitalName,g h lanier memorial hospital
573,HospitalOwner,voluntary non-profit - other
573,HospitalType,acute care hospitals
573,PhoneNumber,3347561400
573,ProviderNumber,10025
573,State,al
573,Stateavg,al_ami-8a
573,ZipCode,36854
573,a,a
574,Address1,4800 48th st
574,City,valley
574,CountyName,chambers
574,HospitalName,g h lanier memorial hospital
574,HospitalOwner,voluntary non-profit - other
574,HospitalType,acute care hospitals
574,PhoneNumber,3347561400
574,ProviderNumber,10025
574,State,al
574,Stateavg,al_hf-1
574,ZipCode,36854
574,a,a
575,Address1,4800 48th st
575,City,valley
575,CountyName,chambers
575,HospitalName,g h lanier memorial hospital
575,HospitalOwner,voluntary non-profit - other
575,HospitalType,acute care hospitals
575,PhoneNumber,3347561400
575,ProviderNumber,10025
575,State,al
575,Stateavg,al_hf-2
575,ZipCode,36854
575,a,a
576,Address1,4800 48th st
576,City,valley
576,CountyName,chambers
576,HospitalName,g h lanier memorial hospital
576,HospitalOwner,voluntary non-profit - other
576,HospitalType,acute care hospitals
576,PhoneNumber,3347561400
576,ProviderNumber,10025
576,State,al
576,Stateavg,al_hf-3
576,ZipCode,36854
576,a,a
577,Address1,4800 48th st
577,City,valley
577,CountyName,chambers
577,HospitalName,g h lanier memorial hospital
577,HospitalOwner,voluntary non-profit - other
577,HospitalType,acute care hospitals
577,PhoneNumber,3347561400
577,ProviderNumber,10025
577,State,al
577,Stateavg,al_hf-4
577,ZipCode,36854
577,a,a
578,Address1,4800 48th st
578,City,valley
578,CountyName,chambers
578,HospitalName,g h lanier memorial hospital
578,HospitalOwner,voluntary non-profit - other
578,HospitalType,acute care hospitals
578,PhoneNumber,3347561400
578,ProviderNumber,10025
578,State,al
578,Stateavg,al_pn-2
578,ZipCode,36854
578,a,a
579,Address1,4800 48th st
579,City,valley
579,CountyName,chambers
579,HospitalName,g h lanier memorial hospital
579,HospitalOwner,voluntary non-profit - other
579,HospitalType,acute care hospitals
579,PhoneNumber,3347561400
579,ProviderNumber,10025
579,State,al
579,Stateavg,al_pn-3b
579,ZipCode,36854
579,a,a
580,Address1,4800 48th st
580,City,valley
580,CountyName,chambers
580,HospitalName,g h lanier memorial hospital
580,HospitalOwner,voluntary non-profit - other
580,HospitalType,acute care hospitals
580,PhoneNumber,3347561400
580,ProviderNumber,10025
580,State,al
580,Stateavg,al_pn-4
580,ZipCode,36854
580,a,a
581,Address1,4800 48th st
581,City,valley
581,CountyName,chambers
581,HospitalName,g h lanier memorial hospital
581,HospitalOwner,voluntary non-profit - other
581,HospitalType,acute care hospitals
581,PhoneNumber,3347561400
581,ProviderNumber,10025
581,State,al
581,Stateavg,al_pn-5c
581,ZipCode,36854
581,a,a
582,Address1,4800 48th st
582,City,valley
582,CountyName,chambers
582,HospitalName,g h lanier memorial hospital
582,HospitalOwner,voluntary non-profit - other
582,HospitalType,acute care hospitals
582,PhoneNumber,3347561400
582,ProviderNumber,10025
582,State,al
582,Stateavg,al_pn-6
582,ZipCode,36854
582,a,a
583,Address1,4800 48th st
583,City,valley
583,CountyName,chambers
583,HospitalName,g h lanier memorial hospital
583,HospitalOwner,voluntary non-profit - other
583,HospitalType,acute care hospitals
583,PhoneNumber,3347561400
583,ProviderNumber,10025
583,State,al
583,Stateavg,al_pn-7
583,ZipCode,36854
583,a,a
584,Address1,4800 48th st
584,City,valley
584,CountyName,chambers
584,HospitalName,g h lanier memorial hospital
584,HospitalOwner,voluntary non-profit - other
584,HospitalType,acute care hospitals
584,PhoneNumber,3347561400
584,ProviderNumber,10025
584,State,al
584,Stateavg,al_scip-card-2
584,ZipCode,36854
584,a,a
585,Address1,4800 48th st
585,City,valley
585,CountyName,chambers
585,HospitalName,g h lanier memorial hospital
585,HospitalOwner,voluntary non-profit - other
585,HospitalType,acute care hospitals
585,PhoneNumber,3347561400
585,ProviderNumber,10025
585,State,al
585,Stateavg,al_scip-inf-1
585,ZipCode,36854
585,a,a
586,Address1,4800 48th st
586,City,valley
586,CountyName,chambers
586,HospitalName,g h lanier memorial hospital
586,HospitalOwner,voluntary non-profit - other
586,HospitalType,acute care hospitals
586,PhoneNumber,3347561400
586,ProviderNumber,10025
586,State,al
586,Stateavg,al_scip-inf-2
586,ZipCode,36854
586,a,a
587,Address1,4800 48th st
587,City,valley
587,CountyName,chambers
587,HospitalName,g h lanier memorial hospital
587,HospitalOwner,voluntary non-profit - other
587,HospitalType,acute care hospitals
587,PhoneNumber,3347561400
587,ProviderNumber,10025
587,State,al
587,Stateavg,al_scip-inf-3
587,ZipCode,36854
587,a,a
588,Address1,4800 48th st
588,City,valley
588,CountyName,chambers
588,HospitalName,g h lanier memorial hospital
588,HospitalOwner,voluntary non-profit - other
588,HospitalType,acute care hospitals
588,PhoneNumber,3347561400
588,ProviderNumber,10025
588,State,al
588,Stateavg,al_scip-inf-4
588,ZipCode,36854
588,a,a
589,Address1,4800 48th st
589,City,valley
589,CountyName,chambers
589,HospitalName,g h lanier memorial hospital
589,HospitalOwner,voluntary non-profit - other
589,HospitalType,acute care hospitals
589,PhoneNumber,3347561400
589,ProviderNumber,10025
589,State,al
589,Stateavg,al_scip-inf-6
589,ZipCode,36854
589,a,a
590,Address1,4800 48th st
590,City,valley
590,CountyName,chambers
590,HospitalName,g h lanier memorial hospital
590,HospitalOwner,voluntary non-profit - other
590,HospitalType,acute care hospitals
590,PhoneNumber,3347561400
590,ProviderNumber,10025
590,State,al
590,Stateavg,al_scip-vte-1
590,ZipCode,36854
590,a,a
591,Address1,4800 48th st
591,City,valley
591,CountyName,chambers
591,HospitalName,g h lanier memorial hospital
591,HospitalOwner,voluntary non-profit - other
591,HospitalType,acute care hospitals
591,PhoneNumber,3347561400
591,ProviderNumber,10025
591,State,al
591,Stateavg,al_scip-vte-2
591,ZipCode,36854
591,a,a
592,Address1,987 drayton street
592,City,elba
592,CountyName,coffee
592,HospitalName,elba general hospital
592,HospitalOwner,voluntary non-profit - other
592,HospitalType,acute care hospitals
592,PhoneNumber,3348972257
592,ProviderNumber,10027
592,State,al
592,Stateavg,al_ami-1
592,ZipCode,36323
592,a,a
593,Address1,987 drayton street
593,City,elba
593,CountyName,coffee
593,HospitalName,elba general hospital
593,HospitalOwner,voluntary non-profit - other
593,HospitalType,acute care hospitals
593,PhoneNumber,3348972257
593,ProviderNumber,10027
593,State,al
593,Stateavg,al_ami-2
593,ZipCode,36323
593,a,a
594,Address1,987 drayton street
594,City,elba
594,CountyName,coffee
594,HospitalName,elba general hospital
594,HospitalOwner,voluntary non-profit - other
594,HospitalType,acute care hospitals
594,PhoneNumber,3348972257
594,ProviderNumber,10027
594,State,al
594,Stateavg,al_ami-3
594,ZipCode,36323
594,a,a
595,Address1,987 drayton street
595,City,elba
595,CountyName,coffee
595,HospitalName,elba general hospital
595,HospitalOwner,voluntary non-profit - other
595,HospitalType,acute care hospitals
595,PhoneNumber,3348972257
595,ProviderNumber,10027
595,State,al
595,Stateavg,al_ami-4
595,ZipCode,36323
595,a,a
596,Address1,987 drayton street
596,City,elba
596,CountyName,coffee
596,HospitalName,elba general hospital
596,HospitalOwner,voluntary non-profit - other
596,HospitalType,acute care hospitals
596,PhoneNumber,3348972257
596,ProviderNumber,10027
596,State,al
596,Stateavg,al_ami-5
596,ZipCode,36323
596,a,a
597,Address1,987 drayton street
597,City,elba
597,CountyName,coffee
597,HospitalName,elba general hospital
597,HospitalOwner,voluntary non-profit - other
597,HospitalType,acute care hospitals
597,PhoneNumber,3348972257
597,ProviderNumber,10027
597,State,al
597,Stateavg,al_ami-7a
597,ZipCode,36323
597,a,a
598,Address1,987 drayton street
598,City,elba
598,CountyName,coffee
598,HospitalName,elba general hospital
598,HospitalOwner,voluntary non-profit - other
598,HospitalType,acute care hospitals
598,PhoneNumber,3348972257
598,ProviderNumber,10027
598,State,al
598,Stateavg,al_ami-8a
598,ZipCode,36323
598,a,a
599,Address1,987 drayton street
599,City,elba
599,CountyName,coffee
599,HospitalName,elba general hospital
599,HospitalOwner,voluntary non-profit - other
599,HospitalType,acute care hospitals
599,PhoneNumber,3348972257
599,ProviderNumber,10027
599,State,al
599,Stateavg,al_hf-1
599,ZipCode,36323
599,a,a
600,Address1,987 drayton street
600,City,elba
600,CountyName,coffee
600,HospitalName,elba general hospital
600,HospitalOwner,voluntary non-profit - other
600,HospitalType,acute care hospitals
600,PhoneNumber,3348972257
600,ProviderNumber,10027
600,State,al
600,Stateavg,al_hf-2
600,ZipCode,36323
600,a,a
601,Address1,987 drayton street
601,City,elba
601,CountyName,coffee
601,HospitalName,elba general hospital
601,HospitalOwner,voluntary non-profit - other
601,HospitalType,acute care hospitals
601,PhoneNumber,3348972257
601,ProviderNumber,10027
601,State,al
601,Stateavg,al_hf-3
601,ZipCode,36323
601,a,a
602,Address1,987 drayton street
602,City,elba
602,CountyName,coffee
602,HospitalName,elba general hospital
602,HospitalOwner,voluntary non-profit - other
602,HospitalType,acute care hospitals
602,PhoneNumber,3348972257
602,ProviderNumber,10027
602,State,al
602,Stateavg,al_hf-4
602,ZipCode,36323
602,a,a
603,Address1,987 drayton street
603,City,elba
603,CountyName,coffee
603,HospitalName,elba general hospital
603,HospitalOwner,voluntary non-profit - other
603,HospitalType,acute care hospitals
603,PhoneNumber,3348972257
603,ProviderNumber,10027
603,State,al
603,Stateavg,al_pn-2
603,ZipCode,36323
603,a,a
604,Address1,987 drayton street
604,City,elba
604,CountyName,coffee
604,HospitalName,elba general hospital
604,HospitalOwner,voluntary non-profit - other
604,HospitalType,acute care hospitals
604,PhoneNumber,3348972257
604,ProviderNumber,10027
604,State,al
604,Stateavg,al_pn-3b
604,ZipCode,36323
604,a,a
605,Address1,987 drayton street
605,City,elba
605,CountyName,coffee
605,HospitalName,elba general hospital
605,HospitalOwner,voluntary non-profit - other
605,HospitalType,acute care hospitals
605,PhoneNumber,3348972257
605,ProviderNumber,10027
605,State,al
605,Stateavg,al_pn-4
605,ZipCode,36323
605,a,a
606,Address1,987 drayton street
606,City,elba
606,CountyName,coffee
606,HospitalName,elba general hospital
606,HospitalOwner,voluntary non-profit - other
606,HospitalType,acute care hospitals
606,PhoneNumber,3348972257
606,ProviderNumber,10027
606,State,al
606,Stateavg,al_pn-5c
606,ZipCode,36323
606,a,a
607,Address1,987 drayton street
607,City,elba
607,CountyName,coffee
607,HospitalName,elba general hospital
607,HospitalOwner,voluntary non-profit - other
607,HospitalType,acute care hospitals
607,PhoneNumber,3348972257
607,ProviderNumber,10027
607,State,al
607,Stateavg,al_pn-6
607,ZipCode,36323
607,a,a
608,Address1,987 drayton street
608,City,elba
608,CountyName,coffee
608,HospitalName,elba general hospital
608,HospitalOwner,voluntary non-profit - other
608,HospitalType,acute care hospitals
608,PhoneNumber,3348972257
608,ProviderNumber,10027
608,State,al
608,Stateavg,al_pn-7
608,ZipCode,36323
608,a,a
609,Address1,987 drayton street
609,City,elba
609,CountyName,coffee
609,HospitalName,elba general hospital
609,HospitalOwner,voluntary non-profit - other
609,HospitalType,acute care hospitals
609,PhoneNumber,3348972257
609,ProviderNumber,10027
609,State,al
609,Stateavg,al_scip-card-2
609,ZipCode,36323
609,a,a
610,Address1,987 drayton street
610,City,elba
610,CountyName,coffee
610,HospitalName,elba general hospital
610,HospitalOwner,voluntary non-profit - other
610,HospitalType,acute care hospitals
610,PhoneNumber,3348972257
610,ProviderNumber,10027
610,State,al
610,Stateavg,al_scip-inf-1
610,ZipCode,36323
610,a,a
611,Address1,987 drayton street
611,City,elba
611,CountyName,coffee
611,HospitalName,elba general hospital
611,HospitalOwner,voluntary non-profit - other
611,HospitalType,acute care hospitals
611,PhoneNumber,3348972257
611,ProviderNumber,10027
611,State,al
611,Stateavg,al_scip-inf-2
611,ZipCode,36323
611,a,a
612,Address1,987 drayton street
612,City,elba
612,CountyName,coffee
612,HospitalName,elba general hospital
612,HospitalOwner,voluntary non-profit - other
612,HospitalType,acute care hospitals
612,PhoneNumber,3348972257
612,ProviderNumber,10027
612,State,al
612,Stateavg,al_scip-inf-3
612,ZipCode,36323
612,a,a
613,Address1,987 drayton street
613,City,elba
613,CountyName,coffee
613,HospitalName,elba general hospital
613,HospitalOwner,voluntary non-profit - other
613,HospitalType,acute care hospitals
613,PhoneNumber,3348972257
613,ProviderNumber,10027
613,State,al
613,Stateavg,al_scip-inf-4
613,ZipCode,36323
613,a,a
614,Address1,987 drayton street
614,City,elba
614,CountyName,coffee
614,HospitalName,elba general hospital
614,HospitalOwner,voluntary non-profit - other
614,HospitalType,acute care hospitals
614,PhoneNumber,3348972257
614,ProviderNumber,10027
614,State,al
614,Stateavg,al_scip-inf-6
614,ZipCode,36323
614,a,a
615,Address1,987 drayton street
615,City,elba
615,CountyName,coffee
615,HospitalName,elba general hospital
615,HospitalOwner,voluntary non-profit - other
615,HospitalType,acute care hospitals
615,PhoneNumber,3348972257
615,ProviderNumber,10027
615,State,al
615,Stateavg,al_scip-vte-1
615,ZipCode,36323
615,a,a
616,Address1,987 drayton street
616,City,elba
616,CountyName,coffee
616,HospitalName,elba general hospital
616,HospitalOwner,voluntary non-profit - other
616,HospitalType,acute care hospitals
616,PhoneNumber,3348972257
616,ProviderNumber,10027
616,State,al
616,Stateavg,al_scip-vte-2
616,ZipCode,36323
616,a,a
617,Address1,2000 pepperell parkway
617,City,opelika
617,CountyName,lee
617,HospitalName,east alabama medical center and snf
617,HospitalOwner,government - hospital district or authority
617,HospitalType,acute care hospitals
617,PhoneNumber,3347493411
617,ProviderNumber,10029
617,State,al
617,Stateavg,al_ami-1
617,ZipCode,36801
617,a,a
618,Address1,2000 pepperell parkway
618,City,opelika
618,CountyName,lee
618,HospitalName,east alabama medical center and snf
618,HospitalOwner,government - hospital district or authority
618,HospitalType,acute care hospitals
618,PhoneNumber,3347493411
618,ProviderNumber,10029
618,State,al
618,Stateavg,al_ami-2
618,ZipCode,36801
618,a,a
619,Address1,2000 pepperell parkway
619,City,opelika
619,CountyName,lee
619,HospitalName,east alabama medical center and snf
619,HospitalOwner,government - hospital district or authority
619,HospitalType,acute care hospitals
619,PhoneNumber,3347493411
619,ProviderNumber,10029
619,State,al
619,Stateavg,al_ami-3
619,ZipCode,36801
619,a,a
620,Address1,2000 pepperell parkway
620,City,opelika
620,CountyName,lee
620,HospitalName,east alabama medical center and snf
620,HospitalOwner,government - hospital district or authority
620,HospitalType,acute care hospitals
620,PhoneNumber,3347493411
620,ProviderNumber,10029
620,State,al
620,Stateavg,al_ami-4
620,ZipCode,36801
620,a,a
621,Address1,2000 pepperell parkway
621,City,opelika
621,CountyName,lee
621,HospitalName,east alabama medical center and snf
621,HospitalOwner,government - hospital district or authority
621,HospitalType,acute care hospitals
621,PhoneNumber,3347493411
621,ProviderNumber,10029
621,State,al
621,Stateavg,al_ami-5
621,ZipCode,36801
621,a,a
622,Address1,2000 pepperell parkway
622,City,opelika
622,CountyName,lee
622,HospitalName,east alabama medical center and snf
622,HospitalOwner,government - hospital district or authority
622,HospitalType,acute care hospitals
622,PhoneNumber,3347493411
622,ProviderNumber,10029
622,State,al
622,Stateavg,al_ami-7a
622,ZipCode,36801
622,a,a
623,Address1,2000 pepperell parkway
623,City,opelika
623,CountyName,lee
623,HospitalName,east alabama medical center and snf
623,HospitalOwner,government - hospital district or authority
623,HospitalType,acute care hospitals
623,PhoneNumber,3347493411
623,ProviderNumber,10029
623,State,al
623,Stateavg,al_ami-8a
623,ZipCode,36801
623,a,a
624,Address1,2000 pepperell parkway
624,City,opelika
624,CountyName,lee
624,HospitalName,east alabama medical center and snf
624,HospitalOwner,government - hospital district or authority
624,HospitalType,acute care hospitals
624,PhoneNumber,3347493411
624,ProviderNumber,10029
624,State,al
624,Stateavg,al_hf-1
624,ZipCode,36801
624,a,a
625,Address1,2000 pepperell parkway
625,City,opelika
625,CountyName,lee
625,HospitalName,east alabama medical center and snf
625,HospitalOwner,government - hospital district or authority
625,HospitalType,acute care hospitals
625,PhoneNumber,3347493411
625,ProviderNumber,10029
625,State,al
625,Stateavg,al_hf-2
625,ZipCode,36801
625,a,a
626,Address1,2000 pepperell parkway
626,City,opelika
626,CountyName,lee
626,HospitalName,east alabama medical center and snf
626,HospitalOwner,government - hospital district or authority
626,HospitalType,acute care hospitals
626,PhoneNumber,3347493411
626,ProviderNumber,10029
626,State,al
626,Stateavg,al_hf-3
626,ZipCode,36801
626,a,a
627,Address1,2000 pepperell parkway
627,City,opelika
627,CountyName,lee
627,HospitalName,east alabama medical center and snf
627,HospitalOwner,government - hospital district or authority
627,HospitalType,acute care hospitals
627,PhoneNumber,3347493411
627,ProviderNumber,10029
627,State,al
627,Stateavg,al_hf-4
627,ZipCode,36801
627,a,a
628,Address1,2000 pepperell parkway
628,City,opelika
628,CountyName,lee
628,HospitalName,east alabama medical center and snf
628,HospitalOwner,government - hospital district or authority
628,HospitalType,acute care hospitals
628,PhoneNumber,3347493411
628,ProviderNumber,10029
628,State,al
628,Stateavg,al_pn-2
628,ZipCode,36801
628,a,a
629,Address1,2000 pepperell parkway
629,City,opelika
629,CountyName,lee
629,HospitalName,east alabama medical center and snf
629,HospitalOwner,government - hospital district or authority
629,HospitalType,acute care hospitals
629,PhoneNumber,3347493411
629,ProviderNumber,10029
629,State,al
629,Stateavg,al_pn-3b
629,ZipCode,36801
629,a,a
630,Address1,2000 pepperell parkway
630,City,opelika
630,CountyName,lee
630,HospitalName,east alabama medical center and snf
630,HospitalOwner,government - hospital district or authority
630,HospitalType,acute care hospitals
630,PhoneNumber,3347493411
630,ProviderNumber,10029
630,State,al
630,Stateavg,al_pn-4
630,ZipCode,36801
630,a,a
631,Address1,2000 pepperell parkway
631,City,opelika
631,CountyName,lee
631,HospitalName,east alabama medical center and snf
631,HospitalOwner,government - hospital district or authority
631,HospitalType,acute care hospitals
631,PhoneNumber,3347493411
631,ProviderNumber,10029
631,State,al
631,Stateavg,al_pn-5c
631,ZipCode,36801
631,a,a
632,Address1,2000 pepperell parkway
632,City,opelika
632,CountyName,lee
632,HospitalName,east alabama medical center and snf
632,HospitalOwner,government - hospital district or authority
632,HospitalType,acute care hospitals
632,PhoneNumber,3347493411
632,ProviderNumber,10029
632,State,al
632,Stateavg,al_pn-6
632,ZipCode,36801
632,a,a
633,Address1,2000 pepperell parkway
633,City,opelika
633,CountyName,lee
633,HospitalName,east alabama medical center and snf
633,HospitalOwner,government - hospital district or authority
633,HospitalType,acute care hospitals
633,PhoneNumber,3347493411
633,ProviderNumber,10029
633,State,al
633,Stateavg,al_pn-7
633,ZipCode,36801
633,a,a
634,Address1,2000 pepperell parkway
634,City,opelika
634,CountyName,lee
634,HospitalName,east alabama medical center and snf
634,HospitalOwner,government - hospital district or authority
634,HospitalType,acute care hospitals
634,PhoneNumber,3347493411
634,ProviderNumber,10029
634,State,al
634,Stateavg,al_scip-card-2
634,ZipCode,36801
634,a,a
635,Address1,2000 pepperell parkway
635,City,opelika
635,CountyName,lee
635,HospitalName,east alabama medical center and snf
635,HospitalOwner,government - hospital district or authority
635,HospitalType,acute care hospitals
635,PhoneNumber,3347493411
635,ProviderNumber,10029
635,State,al
635,Stateavg,al_scip-inf-1
635,ZipCode,36801
635,a,a
636,Address1,2000 pepperell parkway
636,City,opelika
636,CountyName,lee
636,HospitalName,east alabama medical center and snf
636,HospitalOwner,government - hospital district or authority
636,HospitalType,acute care hospitals
636,PhoneNumber,3347493411
636,ProviderNumber,10029
636,State,al
636,Stateavg,al_scip-inf-2
636,ZipCode,36801
636,a,a
637,Address1,2000 pepperell parkway
637,City,opelika
637,CountyName,lee
637,HospitalName,east alabama medical center and snf
637,HospitalOwner,government - hospital district or authority
637,HospitalType,acute care hospitals
637,PhoneNumber,3347493411
637,ProviderNumber,10029
637,State,al
637,Stateavg,al_scip-inf-3
637,ZipCode,36801
637,a,a
638,Address1,2000 pepperell parkway
638,City,opelika
638,CountyName,lee
638,HospitalName,east alabama medical center and snf
638,HospitalOwner,government - hospital district or authority
638,HospitalType,acute care hospitals
638,PhoneNumber,3347493411
638,ProviderNumber,10029
638,State,al
638,Stateavg,al_scip-inf-4
638,ZipCode,36801
638,a,a
639,Address1,2000 pepperell parkway
639,City,opelika
639,CountyName,lee
639,HospitalName,east alabama medical center and snf
639,HospitalOwner,government - hospital district or authority
639,HospitalType,acute care hospitals
639,PhoneNumber,3347493411
639,ProviderNumber,10029
639,State,al
639,Stateavg,al_scip-inf-6
639,ZipCode,36801
639,a,a
640,Address1,2000 pepperell parkway
640,City,opelika
640,CountyName,lee
640,HospitalName,east alabama medical center and snf
640,HospitalOwner,government - hospital district or authority
640,HospitalType,acute care hospitals
640,PhoneNumber,3347493411
640,ProviderNumber,10029
640,State,al
640,Stateavg,al_scip-vte-1
640,ZipCode,36801
640,a,a
641,Address1,2000 pepperell parkway
641,City,opelika
641,CountyName,lee
641,HospitalName,east alabama medical center and snf
641,HospitalOwner,government - hospital district or authority
641,HospitalType,acute care hospitals
641,PhoneNumber,3347493411
641,ProviderNumber,10029
641,State,al
641,Stateavg,al_scip-vte-2
641,ZipCode,36801
641,a,a
642,Address1,209 north main street
642,City,wedowee
642,CountyName,randolph
642,HospitalName,wedowee hospital
642,HospitalOwner,government - local
642,HospitalType,acute care hospitals
642,PhoneNumber,2563572111
642,ProviderNumber,10032
642,State,al
642,Stateavg,al_ami-1
642,ZipCode,36278
642,a,a
643,Address1,209 north main street
643,City,wedowee
643,CountyName,randolph
643,HospitalName,wedowee hospital
643,HospitalOwner,government - local
643,HospitalType,acute care hospitals
643,PhoneNumber,2563572111
643,ProviderNumber,10032
643,State,al
643,Stateavg,al_ami-2
643,ZipCode,36278
643,a,a
644,Address1,209 north main street
644,City,wedowee
644,CountyName,randolph
644,HospitalName,wedowee hospital
644,HospitalOwner,government - local
644,HospitalType,acute care hospitals
644,PhoneNumber,2563572111
644,ProviderNumber,10032
644,State,al
644,Stateavg,al_ami-3
644,ZipCode,36278
644,a,a
645,Address1,209 north main street
645,City,wedowee
645,CountyName,randolph
645,HospitalName,wedowee hospital
645,HospitalOwner,government - local
645,HospitalType,acute care hospitals
645,PhoneNumber,2563572111
645,ProviderNumber,10032
645,State,al
645,Stateavg,al_ami-4
645,ZipCode,36278
645,a,a
646,Address1,209 north main street
646,City,wedowee
646,CountyName,randolph
646,HospitalName,wedowee hospital
646,HospitalOwner,government - local
646,HospitalType,acute care hospitals
646,PhoneNumber,2563572111
646,ProviderNumber,10032
646,State,al
646,Stateavg,al_ami-5
646,ZipCode,36278
646,a,a
647,Address1,209 north main street
647,City,wedowee
647,CountyName,randolph
647,HospitalName,wedowee hospital
647,HospitalOwner,government - local
647,HospitalType,acute care hospitals
647,PhoneNumber,2563572111
647,ProviderNumber,10032
647,State,al
647,Stateavg,al_ami-7a
647,ZipCode,36278
647,a,a
648,Address1,209 north main street
648,City,wedowee
648,CountyName,randolph
648,HospitalName,wedowee hospital
648,HospitalOwner,government - local
648,HospitalType,acute care hospitals
648,PhoneNumber,2563572111
648,ProviderNumber,10032
648,State,al
648,Stateavg,al_ami-8a
648,ZipCode,36278
648,a,a
649,Address1,209 north main street
649,City,wedowee
649,CountyName,randolph
649,HospitalName,wedowee hospital
649,HospitalOwner,government - local
649,HospitalType,acute care hospitals
649,PhoneNumber,2563572111
649,ProviderNumber,10032
649,State,al
649,Stateavg,al_hf-1
