tid,attribute,correct_val
milwaukee--fri jan 29 12:45:00 2010,visibility,10
milwaukee--fri jan 29 12:45:00 2010,humidity,55
milwaukee--fri jan 29 12:45:00 2010,windspeed,7
milwaukee--fri jan 29 12:45:00 2010,conditions,clear sky
philadelphia--sun jan 31 04:10:00 2010,temperature,19
philadelphia--sun jan 31 04:10:00 2010,dewpoint,3
philadelphia--sun jan 31 04:10:00 2010,visibility,10
philadelphia--sun jan 31 04:10:00 2010,humidity,50
philadelphia--sun jan 31 04:10:00 2010,windspeed,12
philadelphia--sun jan 31 04:10:00 2010,conditions,overcast
fortworth--tue feb 2 13:35:00 2010,temperature,40
fortworth--tue feb 2 13:35:00 2010,dewpoint,36
fortworth--tue feb 2 13:35:00 2010,visibility,7
fortworth--tue feb 2 13:35:00 2010,humidity,86
fortworth--tue feb 2 13:35:00 2010,windspeed,calm
fortworth--tue feb 2 13:35:00 2010,conditions,overcast
portland--sun jan 31 15:20:00 2010,temperature,43
portland--sun jan 31 15:20:00 2010,dewpoint,43
portland--sun jan 31 15:20:00 2010,visibility,1
portland--sun jan 31 15:20:00 2010,humidity,100
portland--sun jan 31 15:20:00 2010,windspeed,0
portland--sun jan 31 15:20:00 2010,conditions,mostly cloudy
memphis--wed feb 3 13:25:00 2010,temperature,28
memphis--wed feb 3 13:25:00 2010,dewpoint,25
memphis--wed feb 3 13:25:00 2010,visibility,9
memphis--wed feb 3 13:25:00 2010,humidity,85
memphis--wed feb 3 13:25:00 2010,windspeed,calm
memphis--wed feb 3 13:25:00 2010,conditions,scattered clouds
austin--sat jan 30 22:20:00 2010,temperature,41 5
austin--sat jan 30 22:20:00 2010,dewpoint,28 -2
austin--sat jan 30 22:20:00 2010,visibility,10
austin--sat jan 30 22:20:00 2010,humidity,70
austin--sat jan 30 22:20:00 2010,windspeed,14
austin--sat jan 30 22:20:00 2010,conditions,clear sky
phoenix--sun jan 31 08:00:00 2010,temperature,56
phoenix--sun jan 31 08:00:00 2010,dewpoint,41
phoenix--sun jan 31 08:00:00 2010,visibility,10
phoenix--sun jan 31 08:00:00 2010,humidity,57
phoenix--sun jan 31 08:00:00 2010,windspeed,5
phoenix--sun jan 31 08:00:00 2010,conditions,clear
lasvegas--sat jan 30 11:10:00 2010,temperature,42 6
lasvegas--sat jan 30 11:10:00 2010,dewpoint,34
lasvegas--sat jan 30 11:10:00 2010,visibility,10
lasvegas--sat jan 30 11:10:00 2010,humidity,85
lasvegas--sat jan 30 11:10:00 2010,windspeed,7
lasvegas--sat jan 30 11:10:00 2010,conditions,mostly cloudy
oklahomacity--sat jan 30 19:20:00 2010,temperature,23
oklahomacity--sat jan 30 19:20:00 2010,dewpoint,18
oklahomacity--sat jan 30 19:20:00 2010,visibility,6
oklahomacity--sat jan 30 19:20:00 2010,humidity,79
oklahomacity--sat jan 30 19:20:00 2010,windspeed,12
oklahomacity--sat jan 30 19:20:00 2010,conditions,cloudy
philadelphia--tue feb 2 23:05:00 2000,temperature,35
philadelphia--tue feb 2 23:05:00 2000,dewpoint,16
philadelphia--tue feb 2 23:05:00 2000,visibility,10
philadelphia--tue feb 2 23:05:00 2000,humidity,43
philadelphia--tue feb 2 23:05:00 2000,windspeed,6
philadelphia--tue feb 2 23:05:00 2000,conditions,cloudy
lasvegas--sat jan 30 04:10:00 2010,temperature,54 12
lasvegas--sat jan 30 04:10:00 2010,dewpoint,34
lasvegas--sat jan 30 04:10:00 2010,visibility,10
lasvegas--sat jan 30 04:10:00 2010,humidity,43
lasvegas--sat jan 30 04:10:00 2010,windspeed,0
lasvegas--sat jan 30 04:10:00 2010,conditions,mostly cloudy
chicago--tue feb 2 01:15:00 2010,temperature,30
chicago--tue feb 2 01:15:00 2010,dewpoint,18
chicago--tue feb 2 01:15:00 2010,visibility,6
chicago--tue feb 2 01:15:00 2010,humidity,51
chicago--tue feb 2 01:15:00 2010,windspeed,7
chicago--tue feb 2 01:15:00 2010,conditions,cloudy
boston--tue feb 2 08:35:00 2010,temperature,26
boston--tue feb 2 08:35:00 2010,dewpoint,9
boston--tue feb 2 08:35:00 2010,visibility,10
boston--tue feb 2 08:35:00 2010,humidity,48
boston--tue feb 2 08:35:00 2010,windspeed,12
boston--tue feb 2 08:35:00 2010,conditions,mostly cloudy
losangeles--tue feb 2 15:05:00 2010,temperature,55
losangeles--tue feb 2 15:05:00 2010,dewpoint,50
losangeles--tue feb 2 15:05:00 2010,visibility,3
losangeles--tue feb 2 15:05:00 2010,humidity,82
losangeles--tue feb 2 15:05:00 2010,windspeed,0
losangeles--tue feb 2 15:05:00 2010,conditions,hazy
houston--sun jan 31 06:30:00 2010,temperature,36
houston--sun jan 31 06:30:00 2010,dewpoint,29
houston--sun jan 31 06:30:00 2010,visibility,10
houston--sun jan 31 06:30:00 2010,humidity,79
houston--sun jan 31 06:30:00 2010,windspeed,13
houston--sun jan 31 06:30:00 2010,conditions,overcast
sanantonio--sun jan 31 16:00:00 2010,temperature,32
sanantonio--sun jan 31 16:00:00 2010,dewpoint,29
sanantonio--sun jan 31 16:00:00 2010,visibility,4
sanantonio--sun jan 31 16:00:00 2010,humidity,88
sanantonio--sun jan 31 16:00:00 2010,windspeed,8
sanantonio--sun jan 31 16:00:00 2010,conditions,cloudy
sanjose--tue feb 2 04:50:00 2010,temperature,54
sanjose--tue feb 2 04:50:00 2010,dewpoint,49
sanjose--tue feb 2 04:50:00 2010,visibility,10
sanjose--tue feb 2 04:50:00 2010,humidity,84
sanjose--tue feb 2 04:50:00 2010,windspeed,calm
sanjose--tue feb 2 04:50:00 2010,conditions,cloudy
lasvegas--wed feb 3 02:55:00 2010,temperature,57
lasvegas--wed feb 3 02:55:00 2010,dewpoint,32
lasvegas--wed feb 3 02:55:00 2010,visibility,10
lasvegas--wed feb 3 02:55:00 2010,humidity,41
lasvegas--wed feb 3 02:55:00 2010,windspeed,5
lasvegas--wed feb 3 02:55:00 2010,conditions,clear
nashville--mon feb 1 20:40:00 2010,temperature,41
nashville--mon feb 1 20:40:00 2010,dewpoint,24
nashville--mon feb 1 20:40:00 2010,visibility,10
nashville--mon feb 1 20:40:00 2010,humidity,53
nashville--mon feb 1 20:40:00 2010,windspeed,calm
nashville--mon feb 1 20:40:00 2010,conditions,mostly cloudy
philadelphia--wed feb 3 16:35:00 2010,temperature,34
philadelphia--wed feb 3 16:35:00 2010,dewpoint,28
philadelphia--wed feb 3 16:35:00 2010,visibility,7
philadelphia--wed feb 3 16:35:00 2010,humidity,100
philadelphia--wed feb 3 16:35:00 2010,windspeed,7
philadelphia--wed feb 3 16:35:00 2010,conditions,cloudy
charlotte--mon feb 1 03:05:00 2010,temperature,27.5
charlotte--mon feb 1 03:05:00 2010,dewpoint,25
charlotte--mon feb 1 03:05:00 2010,visibility,10
charlotte--mon feb 1 03:05:00 2010,humidity,87
charlotte--mon feb 1 03:05:00 2010,windspeed,calm
charlotte--mon feb 1 03:05:00 2010,conditions,partly cloudy
newyork--sat jan 30 12:45:00 2010,temperature,15
newyork--sat jan 30 12:45:00 2010,dewpoint,-2
newyork--sat jan 30 12:45:00 2010,visibility,10
newyork--sat jan 30 12:45:00 2010,humidity,44
newyork--sat jan 30 12:45:00 2010,windspeed,9
newyork--sat jan 30 12:45:00 2010,conditions,clear sky
boston--wed feb 3 13:25:00 2010,temperature,26
boston--wed feb 3 13:25:00 2010,dewpoint,21
boston--wed feb 3 13:25:00 2010,visibility,5
boston--wed feb 3 13:25:00 2010,humidity,80
boston--wed feb 3 13:25:00 2010,windspeed,calm
boston--wed feb 3 13:25:00 2010,conditions,light snow
austin--fri jan 29 17:20:00 2010,temperature,41
austin--fri jan 29 17:20:00 2010,dewpoint,40
austin--fri jan 29 17:20:00 2010,visibility,3
austin--fri jan 29 17:20:00 2010,humidity,93
austin--fri jan 29 17:20:00 2010,windspeed,13
austin--fri jan 29 17:20:00 2010,conditions,rain
newyork--tue feb 2 22:15:00 2010,temperature,35.6
newyork--tue feb 2 22:15:00 2010,dewpoint,16
newyork--tue feb 2 22:15:00 2010,visibility,10
newyork--tue feb 2 22:15:00 2010,humidity,49
newyork--tue feb 2 22:15:00 2010,windspeed,calm
newyork--tue feb 2 22:15:00 2010,conditions,mostly cloudy
losangeles--fri jan 29 12:50:00 2010,temperature,52
losangeles--fri jan 29 12:50:00 2010,dewpoint,45
losangeles--fri jan 29 12:50:00 2010,visibility,10
losangeles--fri jan 29 12:50:00 2010,humidity,76
losangeles--fri jan 29 12:50:00 2010,windspeed,3
losangeles--fri jan 29 12:50:00 2010,conditions,clear
jacksonville--sun jan 31 15:20:00 2010,temperature,39
jacksonville--sun jan 31 15:20:00 2010,dewpoint,34
jacksonville--sun jan 31 15:20:00 2010,visibility,10
jacksonville--sun jan 31 15:20:00 2010,humidity,75
jacksonville--sun jan 31 15:20:00 2010,windspeed,12
jacksonville--sun jan 31 15:20:00 2010,conditions,cloudy
jacksonville--tue feb 2 12:50:00 2010,temperature,61
jacksonville--tue feb 2 12:50:00 2010,dewpoint,59
jacksonville--tue feb 2 12:50:00 2010,visibility,3
jacksonville--tue feb 2 12:50:00 2010,humidity,94
jacksonville--tue feb 2 12:50:00 2010,windspeed,calm
jacksonville--tue feb 2 12:50:00 2010,conditions,rain
sandiego--wed feb 3 06:00:00 2010,temperature,58
sandiego--wed feb 3 06:00:00 2010,dewpoint,52
sandiego--wed feb 3 06:00:00 2010,visibility,10
sandiego--wed feb 3 06:00:00 2010,humidity,78
sandiego--wed feb 3 06:00:00 2010,windspeed,3
sandiego--wed feb 3 06:00:00 2010,conditions,cloudy
jacksonville--mon feb 1 15:30:00 2010,temperature,54 12
jacksonville--mon feb 1 15:30:00 2010,dewpoint,49
jacksonville--mon feb 1 15:30:00 2010,visibility,10
jacksonville--mon feb 1 15:30:00 2010,humidity,86
jacksonville--mon feb 1 15:30:00 2010,windspeed,6
jacksonville--mon feb 1 15:30:00 2010,conditions,overcast
houston--mon feb 1 00:15:00 2010,temperature,43 6
houston--mon feb 1 00:15:00 2010,dewpoint,32 0
houston--mon feb 1 00:15:00 2010,visibility,10
houston--mon feb 1 00:15:00 2010,humidity,67
houston--mon feb 1 00:15:00 2010,windspeed,0
houston--mon feb 1 00:15:00 2010,conditions,mostly cloudy
sanantonio--sun jan 31 05:00:00 2010,temperature,43
sanantonio--sun jan 31 05:00:00 2010,dewpoint,32
sanantonio--sun jan 31 05:00:00 2010,visibility,10
sanantonio--sun jan 31 05:00:00 2010,humidity,70
sanantonio--sun jan 31 05:00:00 2010,windspeed,8
sanantonio--sun jan 31 05:00:00 2010,conditions,clear
sandiego--tue feb 2 12:10:00 2010,temperature,56
sandiego--tue feb 2 12:10:00 2010,dewpoint,52
sandiego--tue feb 2 12:10:00 2010,visibility,7
sandiego--tue feb 2 12:10:00 2010,humidity,72
sandiego--tue feb 2 12:10:00 2010,windspeed,0
sandiego--tue feb 2 12:10:00 2010,conditions,cloudy
milwaukee--sun jan 31 08:50:00 2010,temperature,18 -8
milwaukee--sun jan 31 08:50:00 2010,dewpoint,12-oct
milwaukee--sun jan 31 08:50:00 2010,visibility,9
milwaukee--sun jan 31 08:50:00 2010,humidity,78
milwaukee--sun jan 31 08:50:00 2010,windspeed,5
milwaukee--sun jan 31 08:50:00 2010,conditions,mostly cloudy
nashville--sun jan 31 01:25:00 2010,temperature,25 -4
nashville--sun jan 31 01:25:00 2010,dewpoint,18 -8
nashville--sun jan 31 01:25:00 2010,visibility,10
nashville--sun jan 31 01:25:00 2010,humidity,74
nashville--sun jan 31 01:25:00 2010,windspeed,13
nashville--sun jan 31 01:25:00 2010,conditions,cloudy
fortworth--wed feb 3 10:30:00 2010,temperature,38
fortworth--wed feb 3 10:30:00 2010,dewpoint,34
fortworth--wed feb 3 10:30:00 2010,visibility,10
fortworth--wed feb 3 10:30:00 2010,humidity,87
fortworth--wed feb 3 10:30:00 2010,windspeed,7
fortworth--wed feb 3 10:30:00 2010,conditions,mostly clear
sanfrancisco--sun jan 31 04:20:00 2010,temperature,52
sanfrancisco--sun jan 31 04:20:00 2010,dewpoint,49
sanfrancisco--sun jan 31 04:20:00 2010,visibility,10
sanfrancisco--sun jan 31 04:20:00 2010,humidity,89
sanfrancisco--sun jan 31 04:20:00 2010,windspeed,12
sanfrancisco--sun jan 31 04:20:00 2010,conditions,clear sky
fortworth--mon feb 1 09:40:00 2010,temperature,29.2
fortworth--mon feb 1 09:40:00 2010,dewpoint,27
fortworth--mon feb 1 09:40:00 2010,visibility,6
fortworth--mon feb 1 09:40:00 2010,humidity,94
fortworth--mon feb 1 09:40:00 2010,windspeed,calm
fortworth--mon feb 1 09:40:00 2010,conditions,hazy
denver--mon feb 1 23:35:00 2010,temperature,45
denver--mon feb 1 23:35:00 2010,dewpoint,7
denver--mon feb 1 23:35:00 2010,visibility,10
denver--mon feb 1 23:35:00 2010,humidity,21
denver--mon feb 1 23:35:00 2010,windspeed,13
denver--mon feb 1 23:35:00 2010,conditions,partly cloudy
milwaukee--sun jan 31 20:30:00 2010,temperature,23
milwaukee--sun jan 31 20:30:00 2010,dewpoint,5
milwaukee--sun jan 31 20:30:00 2010,visibility,10
milwaukee--sun jan 31 20:30:00 2010,humidity,42
milwaukee--sun jan 31 20:30:00 2010,windspeed,12
milwaukee--sun jan 31 20:30:00 2010,conditions,partly cloudy
nashville--sat jan 30 23:00:00 2010,temperature,25
nashville--sat jan 30 23:00:00 2010,dewpoint,18
nashville--sat jan 30 23:00:00 2010,visibility,10
nashville--sat jan 30 23:00:00 2010,humidity,74
nashville--sat jan 30 23:00:00 2010,windspeed,15
nashville--sat jan 30 23:00:00 2010,conditions,cloudy
memphis--mon feb 1 10:30:00 2010,temperature,28 -2
memphis--mon feb 1 10:30:00 2010,dewpoint,22
memphis--mon feb 1 10:30:00 2010,visibility,10
memphis--mon feb 1 10:30:00 2010,humidity,81
memphis--mon feb 1 10:30:00 2010,windspeed,0
memphis--mon feb 1 10:30:00 2010,conditions,mostly cloudy
portland--thu feb 4 07:35:00 2010,temperature,44 7
portland--thu feb 4 07:35:00 2010,dewpoint,41
portland--thu feb 4 07:35:00 2010,visibility,10
portland--thu feb 4 07:35:00 2010,humidity,85
portland--thu feb 4 07:35:00 2010,windspeed,14
portland--thu feb 4 07:35:00 2010,conditions,cloudy
indianapolis--tue feb 2 23:50:00 2010,temperature,37
indianapolis--tue feb 2 23:50:00 2010,dewpoint,25
indianapolis--tue feb 2 23:50:00 2010,visibility,10
indianapolis--tue feb 2 23:50:00 2010,humidity,61
indianapolis--tue feb 2 23:50:00 2010,windspeed,9
indianapolis--tue feb 2 23:50:00 2010,conditions,cloudy
sanfrancisco--tue feb 2 11:30:00 2010,temperature,48
sanfrancisco--tue feb 2 11:30:00 2010,dewpoint,48 9
sanfrancisco--tue feb 2 11:30:00 2010,visibility,10
sanfrancisco--tue feb 2 11:30:00 2010,humidity,87
sanfrancisco--tue feb 2 11:30:00 2010,windspeed,8
sanfrancisco--tue feb 2 11:30:00 2010,conditions,mostly cloudy
dallas--mon feb 1 09:45:00 2010,temperature,32
dallas--mon feb 1 09:45:00 2010,dewpoint,28
dallas--mon feb 1 09:45:00 2010,visibility,6
dallas--mon feb 1 09:45:00 2010,humidity,85
dallas--mon feb 1 09:45:00 2010,windspeed,0
dallas--mon feb 1 09:45:00 2010,conditions,mostly cloudy
newyork--fri jan 29 16:35:00 2010,temperature,18
newyork--fri jan 29 16:35:00 2010,dewpoint,-4
newyork--fri jan 29 16:35:00 2010,visibility,10
newyork--fri jan 29 16:35:00 2010,humidity,37
newyork--fri jan 29 16:35:00 2010,windspeed,13
newyork--fri jan 29 16:35:00 2010,conditions,sunny
indianapolis--sat jan 30 17:50:00 2010,temperature,22.9
indianapolis--sat jan 30 17:50:00 2010,dewpoint,7
indianapolis--sat jan 30 17:50:00 2010,visibility,10
indianapolis--sat jan 30 17:50:00 2010,humidity,59
indianapolis--sat jan 30 17:50:00 2010,windspeed,15
indianapolis--sat jan 30 17:50:00 2010,conditions,mostly cloudy
losangeles--thu feb 4 13:15:00 2010,temperature,58
losangeles--thu feb 4 13:15:00 2010,dewpoint,50
losangeles--thu feb 4 13:15:00 2010,visibility,8
losangeles--thu feb 4 13:15:00 2010,humidity,75
losangeles--thu feb 4 13:15:00 2010,windspeed,4
losangeles--thu feb 4 13:15:00 2010,conditions,overcast
chicago--tue feb 2 07:45:00 2010,temperature,30.5
chicago--tue feb 2 07:45:00 2010,dewpoint,23
chicago--tue feb 2 07:45:00 2010,visibility,2
chicago--tue feb 2 07:45:00 2010,humidity,73
chicago--tue feb 2 07:45:00 2010,windspeed,6
chicago--tue feb 2 07:45:00 2010,conditions,light snow
philadelphia--sun jan 31 11:40:00 2010,temperature,16
philadelphia--sun jan 31 11:40:00 2010,dewpoint,1
philadelphia--sun jan 31 11:40:00 2010,visibility,10
philadelphia--sun jan 31 11:40:00 2010,humidity,53
philadelphia--sun jan 31 11:40:00 2010,windspeed,13
philadelphia--sun jan 31 11:40:00 2010,conditions,partly cloudy
oklahomacity--tue feb 2 10:45:00 2010,temperature,32
oklahomacity--tue feb 2 10:45:00 2010,dewpoint,30
oklahomacity--tue feb 2 10:45:00 2010,visibility,3
oklahomacity--tue feb 2 10:45:00 2010,humidity,92
oklahomacity--tue feb 2 10:45:00 2010,windspeed,6
oklahomacity--tue feb 2 10:45:00 2010,conditions,fog
fortworth--sun jan 31 21:10:00 2010,temperature,34.4
fortworth--sun jan 31 21:10:00 2010,dewpoint,28
fortworth--sun jan 31 21:10:00 2010,visibility,10
fortworth--sun jan 31 21:10:00 2010,humidity,83
fortworth--sun jan 31 21:10:00 2010,windspeed,6
fortworth--sun jan 31 21:10:00 2010,conditions,overcast
nashville--tue feb 2 07:50:00 2010,temperature,34
nashville--tue feb 2 07:50:00 2010,dewpoint,34 1
nashville--tue feb 2 07:50:00 2010,visibility,4
nashville--tue feb 2 07:50:00 2010,humidity,96
nashville--tue feb 2 07:50:00 2010,windspeed,0
nashville--tue feb 2 07:50:00 2010,conditions,rain
losangeles--mon feb 1 02:20:00 2010,temperature,61 16
losangeles--mon feb 1 02:20:00 2010,dewpoint,48
losangeles--mon feb 1 02:20:00 2010,visibility,8
losangeles--mon feb 1 02:20:00 2010,humidity,64
losangeles--mon feb 1 02:20:00 2010,windspeed,4
losangeles--mon feb 1 02:20:00 2010,conditions,clear
dallas--fri jan 29 21:25:00 2010,temperature,36.3
dallas--fri jan 29 21:25:00 2010,dewpoint,34
dallas--fri jan 29 21:25:00 2010,visibility,6
dallas--fri jan 29 21:25:00 2010,humidity,93
dallas--fri jan 29 21:25:00 2010,windspeed,14
dallas--fri jan 29 21:25:00 2010,conditions,light drizzle mist
elpaso--sun jan 31 21:15:00 2010,temperature,52
elpaso--sun jan 31 21:15:00 2010,dewpoint,34
elpaso--sun jan 31 21:15:00 2010,visibility,10
elpaso--sun jan 31 21:15:00 2010,humidity,50
elpaso--sun jan 31 21:15:00 2010,windspeed,3
elpaso--sun jan 31 21:15:00 2010,conditions,mostly cloudy
phoenix--sun jan 31 05:45:00 2010,temperature,57
phoenix--sun jan 31 05:45:00 2010,dewpoint,42
phoenix--sun jan 31 05:45:00 2010,visibility,10
phoenix--sun jan 31 05:45:00 2010,humidity,71
phoenix--sun jan 31 05:45:00 2010,windspeed,calm
phoenix--sun jan 31 05:45:00 2010,conditions,partly cloudy
elpaso--fri jan 29 17:20:00 2010,temperature,32 0
elpaso--fri jan 29 17:20:00 2010,dewpoint,25
elpaso--fri jan 29 17:20:00 2010,visibility,10
elpaso--fri jan 29 17:20:00 2010,humidity,71
elpaso--fri jan 29 17:20:00 2010,windspeed,3
elpaso--fri jan 29 17:20:00 2010,conditions,mostly cloudy
charlotte--thu feb 4 12:35:00 2010,temperature,32 0
charlotte--thu feb 4 12:35:00 2010,dewpoint,26
charlotte--thu feb 4 12:35:00 2010,visibility,10
charlotte--thu feb 4 12:35:00 2010,humidity,79
charlotte--thu feb 4 12:35:00 2010,windspeed,5
charlotte--thu feb 4 12:35:00 2010,conditions,overcast
chicago--sat jan 30 21:35:00 2010,temperature,25
chicago--sat jan 30 21:35:00 2010,dewpoint,12-oct
chicago--sat jan 30 21:35:00 2010,visibility,10
chicago--sat jan 30 21:35:00 2010,humidity,58
chicago--sat jan 30 21:35:00 2010,windspeed,10
chicago--sat jan 30 21:35:00 2010,conditions,partly sunny
jacksonville--sun jan 31 23:30:00 2010,temperature,43 6
jacksonville--sun jan 31 23:30:00 2010,dewpoint,34
jacksonville--sun jan 31 23:30:00 2010,visibility,10
jacksonville--sun jan 31 23:30:00 2010,humidity,70
jacksonville--sun jan 31 23:30:00 2010,windspeed,12
jacksonville--sun jan 31 23:30:00 2010,conditions,mostly cloudy
fortworth--thu feb 4 00:15:00 2010,temperature,43
fortworth--thu feb 4 00:15:00 2010,dewpoint,40
fortworth--thu feb 4 00:15:00 2010,visibility,4
fortworth--thu feb 4 00:15:00 2010,humidity,85
fortworth--thu feb 4 00:15:00 2010,windspeed,6
fortworth--thu feb 4 00:15:00 2010,conditions,rain
austin--tue feb 2 07:45:00 2010,temperature,45
austin--tue feb 2 07:45:00 2010,dewpoint,43
austin--tue feb 2 07:45:00 2010,visibility,1.8
austin--tue feb 2 07:45:00 2010,humidity,93
austin--tue feb 2 07:45:00 2010,windspeed,calm
austin--tue feb 2 07:45:00 2010,conditions,overcast
boston--mon feb 1 22:10:00 2010,temperature,34
boston--mon feb 1 22:10:00 2010,dewpoint,5
boston--mon feb 1 22:10:00 2010,visibility,10
boston--mon feb 1 22:10:00 2010,humidity,29
boston--mon feb 1 22:10:00 2010,windspeed,16
boston--mon feb 1 22:10:00 2010,conditions,mostly sunny
denver--wed feb 3 03:35:00 2010,temperature,34
denver--wed feb 3 03:35:00 2010,dewpoint,16
denver--wed feb 3 03:35:00 2010,visibility,10
denver--wed feb 3 03:35:00 2010,humidity,46
denver--wed feb 3 03:35:00 2010,windspeed,calm
denver--wed feb 3 03:35:00 2010,conditions,clear
houston--thu feb 4 07:30:00 2010,temperature,47 8
houston--thu feb 4 07:30:00 2010,dewpoint,47
houston--thu feb 4 07:30:00 2010,visibility,4
houston--thu feb 4 07:30:00 2010,humidity,94
houston--thu feb 4 07:30:00 2010,windspeed,6
houston--thu feb 4 07:30:00 2010,conditions,rain
austin--sun jan 31 21:55:00 2010,temperature,34
austin--sun jan 31 21:55:00 2010,dewpoint,29
austin--sun jan 31 21:55:00 2010,visibility,6
austin--sun jan 31 21:55:00 2010,humidity,70
austin--sun jan 31 21:55:00 2010,windspeed,4
austin--sun jan 31 21:55:00 2010,conditions,haze
elpaso--mon feb 1 00:15:00 2010,temperature,57 14
elpaso--mon feb 1 00:15:00 2010,dewpoint,34 1
elpaso--mon feb 1 00:15:00 2010,visibility,10
elpaso--mon feb 1 00:15:00 2010,humidity,41
elpaso--mon feb 1 00:15:00 2010,windspeed,0
elpaso--mon feb 1 00:15:00 2010,conditions,mostly cloudy
portland--tue feb 2 12:55:00 2010,temperature,41
portland--tue feb 2 12:55:00 2010,dewpoint,40
portland--tue feb 2 12:55:00 2010,visibility,10
portland--tue feb 2 12:55:00 2010,humidity,92
portland--tue feb 2 12:55:00 2010,windspeed,7
portland--tue feb 2 12:55:00 2010,conditions,cloudy
dallas--mon feb 1 19:15:00 2010,temperature,45 7
dallas--mon feb 1 19:15:00 2010,dewpoint,34
dallas--mon feb 1 19:15:00 2010,visibility,9
dallas--mon feb 1 19:15:00 2010,humidity,65
dallas--mon feb 1 19:15:00 2010,windspeed,10
dallas--mon feb 1 19:15:00 2010,conditions,cloudy
charlotte--mon feb 1 00:50:00 2010,temperature,31.1
charlotte--mon feb 1 00:50:00 2010,dewpoint,22
charlotte--mon feb 1 00:50:00 2010,visibility,10
charlotte--mon feb 1 00:50:00 2010,humidity,70
charlotte--mon feb 1 00:50:00 2010,windspeed,calm
charlotte--mon feb 1 00:50:00 2010,conditions,scattered clouds
detroit--wed feb 3 10:00:00 2010,temperature,28
detroit--wed feb 3 10:00:00 2010,dewpoint,25
detroit--wed feb 3 10:00:00 2010,visibility,4
detroit--wed feb 3 10:00:00 2010,humidity,86
detroit--wed feb 3 10:00:00 2010,windspeed,3
detroit--wed feb 3 10:00:00 2010,conditions,cloudy
dallas--thu feb 4 04:40:00 2010,temperature,45 7
dallas--thu feb 4 04:40:00 2010,dewpoint,37
dallas--thu feb 4 04:40:00 2010,visibility,7
dallas--thu feb 4 04:40:00 2010,humidity,76
dallas--thu feb 4 04:40:00 2010,windspeed,14
dallas--thu feb 4 04:40:00 2010,conditions,cloudy
newyork--sat jan 30 13:30:00 2010,temperature,15
newyork--sat jan 30 13:30:00 2010,dewpoint,-2 -19
newyork--sat jan 30 13:30:00 2010,visibility,10
newyork--sat jan 30 13:30:00 2010,humidity,44
newyork--sat jan 30 13:30:00 2010,windspeed,9
newyork--sat jan 30 13:30:00 2010,conditions,clear sky
charlotte--fri jan 29 21:30:00 2010,temperature,43
charlotte--fri jan 29 21:30:00 2010,dewpoint,14
charlotte--fri jan 29 21:30:00 2010,visibility,10
charlotte--fri jan 29 21:30:00 2010,humidity,29
charlotte--fri jan 29 21:30:00 2010,windspeed,17-jul
charlotte--fri jan 29 21:30:00 2010,conditions,mostly cloudy
charlotte--sat jan 30 22:15:00 2010,temperature,24
charlotte--sat jan 30 22:15:00 2010,dewpoint,19
charlotte--sat jan 30 22:15:00 2010,visibility,10
charlotte--sat jan 30 22:15:00 2010,humidity,80
charlotte--sat jan 30 22:15:00 2010,windspeed,13
charlotte--sat jan 30 22:15:00 2010,conditions,cloudy
sanantonio--sun jan 31 08:45:00 2010,temperature,36
sanantonio--sun jan 31 08:45:00 2010,dewpoint,29
sanantonio--sun jan 31 08:45:00 2010,visibility,10
sanantonio--sun jan 31 08:45:00 2010,humidity,71
sanantonio--sun jan 31 08:45:00 2010,windspeed,6
sanantonio--sun jan 31 08:45:00 2010,conditions,clear
charlotte--wed feb 3 02:50:00 2010,temperature,37
charlotte--wed feb 3 02:50:00 2010,dewpoint,35
charlotte--wed feb 3 02:50:00 2010,visibility,2
charlotte--wed feb 3 02:50:00 2010,humidity,97
charlotte--wed feb 3 02:50:00 2010,windspeed,calm
charlotte--wed feb 3 02:50:00 2010,conditions,rain
austin--mon feb 1 16:55:00 2010,temperature,40.5
austin--mon feb 1 16:55:00 2010,dewpoint,34
austin--mon feb 1 16:55:00 2010,visibility,2
austin--mon feb 1 16:55:00 2010,humidity,79
austin--mon feb 1 16:55:00 2010,windspeed,calm
austin--mon feb 1 16:55:00 2010,conditions,overcast
losangeles--wed feb 3 06:45:00 2010,temperature,56
losangeles--wed feb 3 06:45:00 2010,dewpoint,51
losangeles--wed feb 3 06:45:00 2010,visibility,8
losangeles--wed feb 3 06:45:00 2010,humidity,84
losangeles--wed feb 3 06:45:00 2010,windspeed,0
losangeles--wed feb 3 06:45:00 2010,conditions,clear
chicago--mon feb 1 18:30:00 2010,temperature,27
chicago--mon feb 1 18:30:00 2010,dewpoint,12
chicago--mon feb 1 18:30:00 2010,visibility,8
chicago--mon feb 1 18:30:00 2010,humidity,62
chicago--mon feb 1 18:30:00 2010,windspeed,0
chicago--mon feb 1 18:30:00 2010,conditions,cloudy
nashville--sat jan 30 03:25:00 2010,temperature,27
nashville--sat jan 30 03:25:00 2010,dewpoint,25
nashville--sat jan 30 03:25:00 2010,visibility,1
nashville--sat jan 30 03:25:00 2010,humidity,93
nashville--sat jan 30 03:25:00 2010,windspeed,10
nashville--sat jan 30 03:25:00 2010,conditions,weather warningssnow
sandiego--sat jan 30 12:45:00 2010,temperature,51
sandiego--sat jan 30 12:45:00 2010,dewpoint,47
sandiego--sat jan 30 12:45:00 2010,visibility,4
sandiego--sat jan 30 12:45:00 2010,humidity,82
